ID,POINT_X,POINT_Y,SCIENTIFIC,ADDRESS,PLOTTYPE,PLOTLENGTH,PLOTWIDTH,POWERLINE,OWNER,STEWARD,SPONSOR ,DATEPLANTED,DIAMETER,HEIGHT,CANOPYHEIGHT,CONDITION,CANOPYCONDITION
363700132,73.839455,18.516017,ficus religiosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,40,,Healthy,
363700138,73.839592,18.51606,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,11.2843949,35,,Healthy,
363700129,73.839271,18.516072,dalbergia lanceolaria var. paniculata,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,18.80732484,45,,Healthy,
363700134,73.839494,18.516073,leucaena latisiliqua,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,20,,Heavily Lopped,
363700126,73.83921,18.516082,leucaena latisiliqua,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.13455414,15,,Injured,
363700127,73.839162,18.516091,artocarpus heterophyllus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,35,,Healthy,
363700136,73.839728,18.516117,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,11.2843949,35,,Healthy,
363700125,73.839191,18.516125,leucaena latisiliqua,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,20.0611465,35,,Healthy,
363700153,73.839698,18.516127,artocarpus heterophyllus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,16.92659236,35,,Healthy,
363700151,73.839791,18.51613,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.13455414,15,,Healthy,
363700139,73.839816,18.516133,ficus racemosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,11.2843949,30,,Healthy,
363700137,73.839639,18.516147,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,11.2843949,35,,Healthy,
363700135,73.8397,18.516156,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,11.2843949,30,,Healthy,
363700152,73.839681,18.516168,annona squamosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.41283439,37,,Healthy,
363700149,73.839813,18.51617,neolamarckia cadamba,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.28745223,35,,Healthy,
363700150,73.839813,18.51617,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,21.31496815,52,,Healthy,
363700130,73.839398,18.516188,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,21.31496815,40,,Healthy,
363700154,73.839596,18.516223,eucalyptus citriodora,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,17.42812102,43,,Healthy,
363700148,73.839823,18.51623,araucaria heterophylla,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,8.776751592,25,,Healthy,
363700147,73.839725,18.516242,licuala grandis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.0366879,20,,Healthy,
363700435,73.83816,18.516226,delonix regia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,16,,Healthy,
363700155,73.839509,18.51627,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.42200637,35,,Healthy,
363700434,73.83812,18.516255,bauhinia tomentosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,17,,Healthy,
363700433,73.838074,18.51627,millettia peguensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,50.15286624,45,,Healthy,
363700431,73.838042,18.516288,erythrina suberosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,15,,Healthy,
363700040,73.839506,18.516289,ficus racemosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,37.61464968,41,,Healthy,
363700429,73.837977,18.516285,erythrina suberosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
363700050,73.839081,18.516306,millingtonia hortensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,25,,Healthy,
363700432,73.838085,18.51631,Morinda pubescens,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,20,,Healthy,
363700461,73.83788,18.516256,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,30,,Healthy,
363700460,73.837864,18.516261,grevillea robusta,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,18.80732484,40,,Healthy,
363700462,73.83785,18.51631,cascabela thevetia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,25,,Diseased,
363700428,73.837982,18.516334,erythrina suberosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,2.507643312,14,,Healthy,
363700044,73.839348,18.516339,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,17.55350318,30,,Healthy,
363700039,73.839495,18.516339,ficus racemosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,40.12229299,45,,Healthy,
363700463,73.837775,18.516341,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,35,,Healthy,
363700041,73.839363,18.516341,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,10.03057325,28,,Healthy,
363700042,73.839363,18.516341,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,16.92659236,38,,Healthy,
363700464,73.837726,18.516353,grevillea robusta,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,8.776751592,45,,Healthy,
363700469,73.837678,18.516302,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.642197452,40,,Healthy,
363700459,73.837887,18.516354,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,25,,Healthy,
363700470,73.837663,18.516303,ficus elastica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.642197452,35,,Healthy,
363700133,73.839491,18.516361,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,10.65748408,40,,Healthy,
363700430,73.837977,18.516366,erythrina suberosa,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,37.61464968,45,,Healthy,
363700471,73.837573,18.516322,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,4.388375796,35,,Healthy,
363700494,73.838088,18.516372,artocarpus heterophyllus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,2.507643312,20,,Healthy,
363700472,73.837566,18.516344,syzygium aromaticum,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,50,,Healthy,
363700467,73.837648,18.516376,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,35,,Healthy,
363700458,73.837887,18.516377,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,10.03057325,50,,Healthy,
363700028,73.839835,18.516378,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,9.779808917,30,,Healthy,
363700029,73.839835,18.516378,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,9.40366242,28,,Healthy,
363700043,73.839348,18.516385,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,37,,Healthy,
363700468,73.837798,18.516387,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,30,,Healthy,
363700473,73.837567,18.516395,artocarpus heterophyllus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,50,,Healthy,
363700035,73.839655,18.516395,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,25,,Healthy,
363700497,73.837906,18.516401,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,4.388375796,25,,Healthy,
363700048,73.839189,18.516405,millingtonia hortensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
363700479,73.837534,18.516407,cascabela thevetia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,25,,Healthy,
363700465,73.837662,18.516408,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,40,,Healthy,
363700466,73.837662,18.516408,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,35,,Healthy,
363700495,73.838007,18.516408,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,8.149840764,35,,Healthy,
363700477,73.837417,18.516411,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,8.149840764,40,,Healthy,
363700033,73.83977,18.516413,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,35,,Healthy,
363700027,73.839806,18.516414,ficus benghalensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,125.3821656,40,,Healthy,
363700030,73.839879,18.516418,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,19.43423567,37,,Healthy,
363700049,73.839145,18.516425,millingtonia hortensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,25,,Healthy,
363700037,73.839616,18.516428,moringa oleifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,33.85318471,35,,Healthy,
363700038,73.839616,18.516428,moringa oleifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.54738854,35,,Healthy,
363700031,73.839761,18.516431,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,28.83789809,35,,Healthy,
363700032,73.839761,18.516431,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,16.29968153,35,,Healthy,
363700480,73.837495,18.516435,grevillea robusta,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,45,,Healthy,
363700051,73.839104,18.516435,millingtonia hortensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,20,,Healthy,
363700034,73.839678,18.516437,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,20.0611465,35,,Healthy,
363700046,73.839338,18.516438,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,36,,Healthy,
363700423,73.838037,18.516448,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,25,,Healthy,
363700424,73.838037,18.516448,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,10.03057325,23,,Healthy,
363700045,73.839289,18.516448,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,45,,Healthy,
363700476,73.837429,18.516457,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,35,,Healthy,
363700427,73.837948,18.516455,samanea saman (Albizia saman),"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,37.61464968,45,,Healthy,
363700491,73.837979,18.516461,leucaena latisiliqua,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,45,,Healthy,
363700490,73.837931,18.516472,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,4.388375796,30,,Healthy,
363700492,73.837933,18.516473,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,25,,Healthy,
363700036,73.83958,18.516475,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,31.3455414,35,,Healthy,
363700475,73.837619,18.516478,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
363700024,73.839843,18.516481,cassia fistula,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.642197452,24,,Diseased,
363700426,73.837908,18.516482,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,2.507643312,13,,Healthy,
363700474,73.83757,18.516483,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,20,,Healthy,
363700484,73.837372,18.516502,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,10,,Healthy,
363700425,73.837954,18.516486,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,23,,Healthy,
363700483,73.837361,18.51652,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,4.388375796,25,,Healthy,
363700025,73.839783,18.516515,cassia fistula,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,25,,Diseased,
363700422,73.837929,18.516516,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,11.2843949,30,,Healthy,
363700047,73.839239,18.516522,millingtonia hortensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,25,,Healthy,
363700478,73.837513,18.51653,psidium guajava,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,20,,Healthy,
363700447,73.837942,18.516532,Morinda pubescens,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,25,,Diseased,
363700026,73.839802,18.516534,cassia fistula,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.896019108,25,,Diseased,
363700487,73.838013,18.516541,grevillea robusta,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,25,,Healthy,
363700488,73.838013,18.516541,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,25,,Healthy,
363700489,73.838013,18.516541,ficus elastica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,25,,Healthy,
363700482,73.83745,18.516559,grevillea robusta,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,30,,Healthy,
363700418,73.838011,18.516566,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,20,,Healthy,
363700449,73.83786,18.516568,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,25.07643312,60,,Healthy,
363700485,73.837518,18.516587,grevillea robusta,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,50,,Healthy,
363700421,73.838014,18.516589,azadirachta indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,35,,Healthy,
363700412,73.838236,18.516589,olea dioica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,25.07643312,35,,Healthy,
363700450,73.837819,18.516594,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,8.776751592,50,,Healthy,
363700486,73.837419,18.516621,leucaena latisiliqua,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,25,,Heavily Lopped,
363700481,73.837523,18.516609,araucaria heterophylla,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,45,,Healthy,
363700500,73.837801,18.516612,artocarpus heterophyllus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,20,,Healthy,
363700448,73.837934,18.516623,sapindus emarginatus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,45,,Healthy,
363700413,73.838294,18.516624,artocarpus heterophyllus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,18,,Healthy,
363700414,73.838294,18.516624,azadirachta indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,35,,Healthy,
363700415,73.838294,18.516624,grevillea robusta,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,13,,Healthy,
363700416,73.838059,18.51663,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,12,,Healthy,
363700504,73.83758,18.516633,emblica officinalis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,20,,Healthy,
363700501,73.837704,18.516635,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,15,,Healthy,
363700502,73.837704,18.516635,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,30,,Healthy,
363700420,73.838016,18.516637,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,30,,Healthy,
363700419,73.837969,18.516639,azadirachta indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,25.07643312,35,,Healthy,
363700445,73.837945,18.516659,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,10,,Healthy,
363700446,73.837885,18.51666,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,8.776751592,28,,Healthy,
363700444,73.837969,18.516661,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,4.388375796,25,,Healthy,
363700503,73.837676,18.516672,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,35,,Healthy,
363700505,73.837595,18.516679,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,30,,Healthy,
363700438,73.838073,18.516695,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,10.03057325,30,,Healthy,
363700506,73.837634,18.516704,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,20,,Healthy,
363700443,73.837942,18.516707,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,18.80732484,50,,Healthy,
363700124,73.838554,18.516715,millingtonia hortensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,2.507643312,15,,Healthy,
363700507,73.837531,18.51672,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,10.03057325,30,,Healthy,
363700437,73.837981,18.516733,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,28,,Healthy,
363700023,73.839906,18.516733,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,1.504585987,14,,Healthy,
363700440,73.838088,18.516737,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,29,,Healthy,
363700457,73.838021,18.51676,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,30,,Healthy,
363700122,73.838621,18.516769,millingtonia hortensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,11.2843949,45,,Healthy,
363700441,73.838014,18.516772,mimusops elengi,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,25,,Healthy,
363700022,73.839946,18.516797,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,1.253821656,12,,Healthy,
363700508,73.837533,18.516802,tamarindus indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,30,,Healthy,
363700442,73.837874,18.516805,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,40,,Healthy,
363700021,73.839894,18.516817,samanea saman (Albizia saman),"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,50.15286624,40,,Healthy,
363700511,73.837626,18.516826,cocos nucifera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,15,,Healthy,
363700509,73.837574,18.516827,syzygium jambos,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,18.80732484,35,,Healthy,
363700123,73.838577,18.51684,millingtonia hortensis,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,25.07643312,45,,Healthy,
363700451,73.837862,18.516848,psidium guajava,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,2.507643312,12,,Healthy,
363700452,73.837862,18.516848,araucaria heterophylla,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,5.015286624,20,,Healthy,
363700436,73.837923,18.516849,artocarpus heterophyllus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,35,,Healthy,
363700282,73.838359,18.516852,glochidion ellipticum,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,20,,Healthy,
363700348,73.837688,18.516857,mimusops elengi,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,13,,Healthy,
363700455,73.83792,18.516859,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,30,,Healthy,
363700349,73.837738,18.51686,suregada multiflora,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,2.507643312,12,,Healthy,
363700291,73.838008,18.516864,santalum album,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,0.376146497,12,,Injured,
363700510,73.837616,18.516872,cassia renigera,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,11.2843949,30,,Healthy,
363700290,73.838086,18.516874,callistemon citrinus,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,2.507643312,12,,Healthy,
363700287,73.838099,18.51688,psidium guajava,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
363700288,73.838099,18.51688,ochna obtusata,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,12,,Healthy,
363700289,73.838099,18.51688,santalum album,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
363700280,73.838401,18.51688,santalum album,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,13,,Healthy,
363700281,73.838401,18.51688,michelia champaca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,2.507643312,12,,Healthy,
363700264,73.838314,18.516895,saraca asoca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
363700283,73.838362,18.516898,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,25,,Healthy,
363700439,73.838263,18.516899,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,35,,Healthy,
363700456,73.838001,18.516902,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,12.53821656,50,,Healthy,
363700299,73.838227,18.516904,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,25.07643312,30,,Healthy,
363700453,73.837875,18.516908,polyalthia longifolia,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,6.26910828,30,,Healthy,
363700277,73.83851,18.516908,mangifera indica,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,7.522929936,20,,Healthy,
363700292,73.837994,18.516911,aegle marmelos,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,15.04585987,25,,Healthy,
363700265,73.838249,18.516911,saraca asoca,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,25.07643312,25,,Healthy,
363700285,73.838131,18.516916,ochna obtusata,"Deccan Gymkhana,Pune",,,,FALSE,PMC,No,,,3.761464968,12,,Healthy,
